Ordem,Timestamp,Valor,Saldo,Sinal,Saldo_norm,Valor_norm
Hold,2022-02-03 09:00:00,2.246,1080.875349240277,Hold,1080.8753492402618,359.2392955966821
Hold,2022-02-03 10:00:00,2.248,1081.8378384203666,Hold,1081.8378384203513,359.55918811279673
Hold,2022-02-03 11:00:00,2.274,1094.3501977615274,Hold,1094.350197761512,363.7177908222864
Hold,2022-02-03 12:00:00,2.27,1092.4252194013488,Hold,1092.4252194013334,363.0780057900572
Hold,2022-02-03 13:00:00,2.262,1088.5752626809915,Hold,1088.575262680976,361.79843572559884
Hold,2022-02-03 14:00:00,2.259,1087.1315289108577,Hold,1087.131528910842,361.3185969514269
Hold,2022-02-03 15:00:00,2.282,1098.2001544818845,Hold,1098.2001544818686,364.99736088674473
Hold,2022-02-03 16:00:00,2.26,1087.6127735009022,Hold,1087.6127735008868,361.4785432094842
Hold,2022-02-03 17:00:00,2.275,1094.831442351572,Hold,1094.8314423515562,363.8777370803436
Hold,2022-02-03 18:00:00,2.27,1092.4252194013488,Hold,1092.4252194013332,363.0780057900571
Hold,2022-02-03 19:00:00,2.257,1086.1690397307682,Hold,1086.1690397307527,360.9987044353123
Hold,2022-02-03 20:00:00,2.256,1085.6877951407234,Hold,1085.6877951407077,360.838758177255
Hold,2022-02-03 21:00:00,2.29,1102.0501112022416,Hold,1102.050111202226,366.2769309512029
Hold,2022-02-03 22:00:00,2.29,1102.0501112022416,Hold,1102.050111202226,366.2769309512029
Hold,2022-02-03 23:00:00,2.311,1112.1562475931792,Hold,1112.1562475931635,369.63580237040617
Sell,2022-02-04 00:00:00,2.297,1105.4188233325542,Sinal: Venda,1105.4188233325385,367.39655475760406
Buy,2022-02-08 09:00:00,2.609,1105.4188233325542,Sinal: Compra,1105.4188233325385,417.2997872714798
Hold,2022-02-08 10:00:00,2.599,1098.9806162442114,Hold,1098.980616244196,415.7003246909068
Hold,2022-02-08 11:00:00,2.607,1102.3633961326123,Hold,1102.3633961325968,416.9798947553652
Hold,2022-02-08 12:00:00,2.583,1092.21505646741,Hold,1092.2150564673948,413.14118456199014
Hold,2022-02-08 13:00:00,2.59,1095.1749888697605,Hold,1095.174988869745,414.2608083683911
